Serial Number,Time,Reading
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:15:00,2.8410540269706543
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:15:00,13.670019735031445
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:15:00,0.5386350301063731
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:15:00,0.7328094322828211
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:15:00,1.5085490157977381
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:16:00,2.744447522182035
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:16:00,17.906195552239055
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:16:00,0.4061160018424095
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:16:00,0.9392487254877355
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:16:00,1.1892283129712973
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:17:00,2.7170824469472485
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:17:00,17.597036855007786
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:17:00,0.6477866513642127
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:17:00,0.8706680107075571
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:17:00,1.902051769746214
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:18:00,2.9336529704049035
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:18:00,15.294582646187873
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:18:00,0.9906081750096393
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:18:00,0.8547893461095133
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:18:00,1.6766344929255164
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:19:00,2.759064305984291
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:19:00,18.196864949751195
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:19:00,0.4326845325132608
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:19:00,0.7413430832628085
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:19:00,1.8765255295138892
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:20:00,2.785548838030981
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:20:00,19.413215642193148
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:20:00,0.4365237887442365
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:20:00,0.790696052623067
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:20:00,1.479752366385919
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:21:00,2.790915333915168
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:21:00,12.273081275816432
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:21:00,0.42044386466077965
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:21:00,0.7121906563048441
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:21:00,1.709738449030992
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:22:00,2.544524120611386
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:22:00,10.382902511151165
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:22:00,0.50458069908237
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:22:00,0.7558040871196573
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:22:00,1.0247558892478716
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:23:00,2.563559177220494
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:23:00,10.797063536158817
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:23:00,0.1908896890070102
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:23:00,0.9866527863903505
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:23:00,1.4896194097028537
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:24:00,2.881131057139443
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:24:00,18.837165347188428
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:24:00,0.7116546607413963
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:24:00,0.8140702654200604
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:24:00,1.3099380663294111
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:25:00,2.7525800047011795
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:25:00,14.14417564466893
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:25:00,0.25062412137020296
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:25:00,0.7945960551647455
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:25:00,1.7652153048199186
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:26:00,2.580418744198211
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:26:00,16.45796469689946
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:26:00,0.2881694482018158
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:26:00,0.794460812532682
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:26:00,1.714107130878035
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:27:00,2.89917961818733
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:27:00,17.273058120485047
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:27:00,0.10607599947453572
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:27:00,0.9399621673967661
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:27:00,1.5281156253482089
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:28:00,2.6360880939321625
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:28:00,12.060305612993425
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:28:00,0.9082366779601513
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:28:00,0.989021689162995
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:28:00,1.3095815144930443
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:29:00,2.9808377194244127
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:29:00,19.36571926689017
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:29:00,0.031061855538853433
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:29:00,0.7036270661602232
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:29:00,1.3570837495594992
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:30:00,2.9143529235839822
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:30:00,19.23412613028102
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:30:00,0.6130215788573355
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:30:00,0.7021025641554781
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:30:00,1.9496805161294781
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:31:00,2.8310814338921437
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:31:00,12.165643302412548
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:31:00,0.5660149350345056
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:31:00,0.9857235892332739
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:31:00,1.4125229760503515
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:32:00,2.6286875932996945
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:32:00,14.304689021652898
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:32:00,0.9142613345199614
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:32:00,0.8739277607961942
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:32:00,1.3854610174431707
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:33:00,2.81264507207762
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:33:00,17.851239253086653
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:33:00,0.1805897653602221
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:33:00,0.769581301026806
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:33:00,1.8156584242649938
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:34:00,2.6396609355068246
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:34:00,19.966123748294955
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:34:00,0.7968496122819008
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:34:00,0.7411300307912603
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:34:00,1.8368783578140213
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:35:00,2.991118517390723
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:35:00,19.78649109329823
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:35:00,0.13259039130973493
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:35:00,0.9843765344477536
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:35:00,1.438946566019907
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:36:00,2.962902320751375
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:36:00,17.511204880601486
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:36:00,0.13200513587039608
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:36:00,0.9485042339913298
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:36:00,1.296403307983315
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:37:00,2.9666543047781166
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:37:00,18.227050619543668
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:37:00,0.6212876340450205
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:37:00,0.9061847713868462
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:37:00,1.5733987057504184
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:38:00,2.71363072563064
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:38:00,16.148572235038728
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:38:00,0.40086168251351295
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:38:00,0.7274291183345322
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:38:00,1.4812668409312844
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:39:00,2.516811939478011
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:39:00,14.483084913343497
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:39:00,0.5181328676215512
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:39:00,0.9427164512458788
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:39:00,1.4560837436530516
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:40:00,2.9270805580807786
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:40:00,11.013811904558015
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:40:00,0.14490784863311412
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:40:00,0.7017440231010719
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:40:00,1.9080215893989778
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:41:00,2.832853773206721
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:41:00,16.184861767544625
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:41:00,0.30550248237413924
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:41:00,0.9915923803694294
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:41:00,1.4014549536330858
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:42:00,2.98327804861109
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:42:00,13.577450721333882
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:42:00,0.3279283243065383
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:42:00,0.9503103589768376
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:42:00,1.8963795584368492
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:43:00,2.6026539238910704
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:43:00,12.39394802458677
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:43:00,0.21536853274052903
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:43:00,0.8647177243973276
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:43:00,1.2701512450128383
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:44:00,2.8200862328786256
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:44:00,12.721646798393497
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:44:00,0.3427965421991168
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:44:00,0.77048929960175
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:44:00,1.2365465542122767
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:45:00,2.993571324598154
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:45:00,17.305374634363254
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:45:00,0.7707164197178995
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:45:00,0.8266419576006293
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:45:00,1.0187657522761158
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:46:00,2.95975287122877
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:46:00,14.575967973585065
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:46:00,0.44657605760894337
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:46:00,0.7182439316379863
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:46:00,1.4620894888557592
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:47:00,2.8503266459060055
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:47:00,15.248340734857534
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:47:00,0.9237572963459852
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:47:00,0.9517868164954597
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:47:00,1.0443977309483228
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:48:00,2.553002099897186
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:48:00,13.697069476603929
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:48:00,0.06516899211438909
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:48:00,0.9544513634177526
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:48:00,1.7028603792199182
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:49:00,2.724428153698927
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:49:00,11.615989542508071
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:49:00,0.5141008441887642
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:49:00,0.8380644753673602
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:49:00,1.6577577000952066
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:50:00,2.7300996504699597
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:50:00,10.751123942164496
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:50:00,0.7148422813397592
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:50:00,0.7296422920117223
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:50:00,1.8131455037587143
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:51:00,2.557088230890075
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:51:00,17.99153109693652
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:51:00,0.27764842338353213
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:51:00,0.7713282324542117
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:51:00,1.9900217481936242
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:52:00,2.6028050718141804
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:52:00,11.522670569779942
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:52:00,0.9240074594015685
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:52:00,0.7749739225108763
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:52:00,1.2710340734349896
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:53:00,2.6230659658626023
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:53:00,15.807326617678832
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:53:00,0.6701944739679455
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:53:00,0.9314056238808444
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:53:00,1.5582196010717355
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:54:00,2.9655907241276136
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:54:00,19.579313679095094
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:54:00,0.5725186042962686
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:54:00,0.8066567750264753
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:54:00,1.8676090690068854
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:55:00,2.6960845382921717
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:55:00,18.394138139622783
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:55:00,0.857054639014179
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:55:00,0.8852774005073676
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:55:00,1.4311032415162033
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:56:00,2.75994662849525
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:56:00,10.006344880819135
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:56:00,0.42349700183198846
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:56:00,0.9633582622557708
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:56:00,1.431170617083284
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:57:00,2.610064986381007
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:57:00,14.986774386216997
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:57:00,0.006403547489053918
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:57:00,0.771486805398963
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:57:00,1.236631208904521
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:58:00,2.523664814672783
b062551b-ee8b-449d-9468-4a13615656e7,2024-10-10 00:58:00,14.829320481125865
21192ff2-7cfd-41aa-973b-1e3cea43c89f,2024-10-10 00:58:00,0.6618387859741125
6636462c-6629-4836-baa6-12f198e86096,2024-10-10 00:58:00,0.8236623371620043
a32b330f-c6e2-46e4-b5e1-10fcb1ddd693,2024-10-10 00:58:00,1.9175178533938129
06290bc9-3453-4958-9a2b-3c29562528df,2024-10-10 00:59:00,2.899195194580222
